"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1897","13","text","0","1899","0.0-0.0","s633","","","","","","","","","","","","","",""
"1145","89","poldrack-text","1","4046","0.0-1.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1145","500","fmri_response_test","","","","","","","","","",""
"473","71","poldrack-text","2","5020","0.0-2.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","473","500","fmri_response_test","","","","","","","","","",""
"31239","32","poldrack-single-stim","3","36761","0.0-3.0","s633","","31239","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","31239","","","","","","",""
"1204","89","poldrack-single-stim","4","38467","0.0-4.0","s633","","1204","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1204","practice","","","","","",""
"30485","32","poldrack-text","5","69953","0.0-5.0","s633","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","30485","0","fmri_scanner_wait","","","","","","","","","",""
"1153","84","poldrack-text","6","71107","0.0-6.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1153","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","71787","0.0-7.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","72467","0.0-8.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","73147","0.0-9.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","73827","0.0-10.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","74507","0.0-11.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","75187","0.0-12.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","13","75867","0.0-13.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","14","76547","0.0-14.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","15","77227","0.0-15.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","16","77907","0.0-16.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","78587","0.0-17.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","79267","0.0-18.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","79947","0.0-19.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","20","80628","0.0-20.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","21","81307","0.0-21.0","s633","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","82309","0.0-22.0","s633","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","83810","0.0-23.0","s633","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"1744","89","poldrack-single-stim","24","88947","0.0-24.0","s633","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$67</div><br><br><div class = delbox style = ""color:white"">74 days</div></div>","89,71","4000","","20","67","74","larger_later","",""
"1452","71","poldrack-single-stim","25","94265","0.0-25.0","s633","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$29</div><br><br><div class = delbox style = ""color:white"">58 days</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"1010","71","poldrack-single-stim","26","99242","0.0-26.0","s633","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$39</div><br><br><div class = delbox style = ""color:white"">104 days</div></div>","89,71","4000","","20","39","104","smaller_sooner","",""
"1255","71","poldrack-single-stim","27","103811","0.0-27.0","s633","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">103 days</div></div>","89,71","4000","","20","33","103","smaller_sooner","",""
"874","71","poldrack-single-stim","28","109332","0.0-28.0","s633","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">78 days</div></div>","89,71","4000","","20","33","78","smaller_sooner","",""
"1170","89","poldrack-single-stim","29","114922","0.0-29.0","s633","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$74</div><br><br><div class = delbox style = ""color:white"">52 days</div></div>","89,71","4000","","20","74","52","larger_later","",""
"917","71","poldrack-single-stim","30","120715","0.0-30.0","s633","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">132 days</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
