"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2299","13","text","0","2301","0.0-0.0","s541","","","","","","","","","","","","","","","","","",""
"1022","89","poldrack-text","1","4328","0.0-1.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1022","500","fmri_response_test","","","","","","","","","","","","","",""
"1180","71","poldrack-text","2","6009","0.0-2.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1180","500","fmri_response_test","","","","","","","","","","","","","",""
"1079","82","poldrack-text","3","7592","0.0-3.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1079","500","fmri_response_test","","","","","","","","","","","","","",""
"24929","32","poldrack-single-stim","4","33027","0.0-4.0","s541","","24929","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","24929","","","","","","","","","","",""
"22881","32","poldrack-text","5","55908","0.0-5.0","s541","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","22881","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1562","84","poldrack-text","6","57470","0.0-6.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1562","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","58151","0.0-7.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","58830","0.0-8.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","59510","0.0-9.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","60190","0.0-10.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","60871","0.0-11.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","12","61550","0.0-12.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","62230","0.0-13.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","62909","0.0-14.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","63589","0.0-15.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","64269","0.0-16.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","64950","0.0-17.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","65630","0.0-18.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","66310","0.0-19.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","66990","0.0-20.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","67671","0.0-21.0","s541","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","68677","0.0-22.0","s541","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","70178","0.0-23.0","s541","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
