rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
1835,13,text,0,1838,0.0-0.0,s591,,,,,,,,,,,,,,
5614,66,poldrack-text,1,8459,0.0-1.0,s591,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,5614.0,500.0,fmri_response_test,,,,,,,,,,
1964,89,poldrack-text,2,10926,0.0-2.0,s591,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1964.0,500.0,fmri_response_test,,,,,,,,,,
989,71,poldrack-text,3,12419,0.0-3.0,s591,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,989.0,500.0,fmri_response_test,,,,,,,,,,
1926,82,poldrack-text,4,14850,0.0-4.0,s591,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1926.0,500.0,fmri_response_test,,,,,,,,,,
1710,77,poldrack-text,5,17061,0.0-5.0,s591,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,1710.0,500.0,fmri_response_test,,,,,,,,,,
26761,32,poldrack-single-stim,6,44327,0.0-6.0,s591,,26761.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,26761.0,,,,,,,
21739,32,poldrack-text,7,66066,0.0-7.0,s591,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,21739.0,0.0,fmri_scanner_wait,,,,,,,,,,
1565,84,poldrack-text,8,67631,0.0-8.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1565.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,68311,0.0-9.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,68992,0.0-10.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,69672,0.0-11.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,70352,0.0-12.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,71032,0.0-13.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,71712,0.0-14.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,15,72392,0.0-15.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,73072,0.0-16.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,73752,0.0-17.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,18,74432,0.0-18.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,19,75112,0.0-19.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,75792,0.0-20.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,76472,0.0-21.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,77152,0.0-22.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,23,77832,0.0-23.0,s591,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,78838,0.0-24.0,s591,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
6396,77,poldrack-single-stim,25,89200,0.0-25.0-0.0,s591,,10360.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",5.0,1.0,
6856,89,poldrack-single-stim,26,98885,0.0-25.0-1.0,s591,,9680.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82",8500.0,upps,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",2.0,2.0,
