"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"23031","13","text","0","23033","0.0-0.0","s546","","","","","","","","","","","","","","","","","",""
"1808","89","poldrack-text","1","25844","0.0-1.0","s546","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1808","500","fmri_response_test","","","","","","","","","","","","","",""
"1171","71","poldrack-text","2","27516","0.0-2.0","s546","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1171","500","fmri_response_test","","","","","","","","","","","","","",""
"2330","82","poldrack-text","3","30348","0.0-3.0","s546","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2330","500","fmri_response_test","","","","","","","","","","","","","",""
"29099","32","poldrack-single-stim","4","59950","0.0-4.0","s546","","29099","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","29099","","","","","","","","","","",""
"25352","32","poldrack-text","5","85303","0.0-5.0","s546","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","25352","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2234","84","poldrack-text","6","87538","0.0-6.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2234","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","88218","0.0-7.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","88897","0.0-8.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","9","89578","0.0-9.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","90257","0.0-10.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","90938","0.0-11.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","91618","0.0-12.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","92298","0.0-13.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","92977","0.0-14.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","15","93658","0.0-15.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","94337","0.0-16.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","95018","0.0-17.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
