rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
3547,13,text,0,3549,0.0-0.0,s192,,,,,,,,,,,,,,
4789,66,poldrack-text,1,9344,0.0-1.0,s192,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,4789.0,500.0,fmri_response_test,,,,,,,,,,
926,89,poldrack-text,2,10772,0.0-2.0,s192,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,926.0,500.0,fmri_response_test,,,,,,,,,,
807,71,poldrack-text,3,12082,0.0-3.0,s192,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,807.0,500.0,fmri_response_test,,,,,,,,,,
1002,82,poldrack-text,4,13590,0.0-4.0,s192,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1002.0,500.0,fmri_response_test,,,,,,,,,,
716,77,poldrack-text,5,14808,0.0-5.0,s192,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,716.0,500.0,fmri_response_test,,,,,,,,,,
27112,32,poldrack-single-stim,6,42426,0.0-6.0,s192,,27112.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,27112.0,,,,,,,
22974,32,poldrack-text,7,65400,0.0-7.0,s192,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,22974.0,0.0,fmri_scanner_wait,,,,,,,,,,
2984,84,poldrack-text,8,68384,0.0-8.0,s192,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,2984.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,69064,0.0-9.0,s192,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,69744,0.0-10.0,s192,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,70425,0.0-11.0,s192,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
