rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
2297,13,text,0,2300,0.0-0.0,s623,,,,,,,,,,,,,,,
1983,66,poldrack-text,1,5286,0.0-1.0,s623,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1983.0,500.0,fmri_response_test,,,,,,,,,,,
938,89,poldrack-text,2,6725,0.0-2.0,s623,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,938.0,500.0,fmri_response_test,,,,,,,,,,,
901,71,poldrack-text,3,8128,0.0-3.0,s623,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,901.0,500.0,fmri_response_test,,,,,,,,,,,
702,82,poldrack-text,4,9332,0.0-4.0,s623,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,702.0,500.0,fmri_response_test,,,,,,,,,,,
1525,77,poldrack-text,5,11360,0.0-5.0,s623,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,1525.0,500.0,fmri_response_test,,,,,,,,,,,
18715,32,poldrack-single-stim,6,30579,0.0-6.0,s623,,18715.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,18715.0,,,,,,,,
19913,32,poldrack-text,7,50492,0.0-7.0,s623,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,19913.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1714,84,poldrack-text,8,52206,0.0-8.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1714.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,9,52886,0.0-9.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,10,53566,0.0-10.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,11,54246,0.0-11.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,12,54926,0.0-12.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,13,55606,0.0-13.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,14,56286,0.0-14.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,15,56966,0.0-15.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,16,57646,0.0-16.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,17,58326,0.0-17.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,18,59006,0.0-18.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,19,59687,0.0-19.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,20,60366,0.0-20.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,21,61047,0.0-21.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,22,61726,0.0-22.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,23,62406,0.0-23.0,s623,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
-1,-1,poldrack-single-stim,24,63412,0.0-24.0,s623,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,,
-1,-1,poldrack-single-stim,25,74727,0.0-25.0-0.0,s623,,11312.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,"66,89,71,82,77",reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",0.0,0.0,
-1,-1,poldrack-single-stim,26,84344,0.0-25.0-1.0,s623,,9612.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,"66,89,71,82,77",reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",0.0,0.0,
-1,-1,poldrack-single-stim,27,93553,0.0-25.0-2.0,s623,,9204.0,0.0,,"<div class = centerbox><p class=item-text>I do certain things that are bad for me, if they are fun.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",reverse,"I do certain things that are bad for me, if they are fun.","<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",0.0,0.0,
-1,-1,poldrack-single-stim,28,103099,0.0-25.0-3.0,s623,,9544.0,0.0,,"<div class = centerbox><p class=item-text>I am good at resisting temptation.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",forward,I am good at resisting temptation.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",0.0,0.0,
-1,-1,poldrack-single-stim,29,112577,0.0-25.0-4.0,s623,,9476.0,0.0,,"<div class = centerbox><p class=item-text>I often act without thinking through all the alternatives.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",reverse,I often act without thinking through all the alternatives.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",0.0,0.0,
1954,77,poldrack-single-stim,30,121782,0.0-25.0-5.0,s623,,9204.0,0.0,,"<div class = centerbox><p class=item-text>I am a hard worker.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,"66,89,71,82,77",forward,I am a hard worker.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",5.0,5.0,
