rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
1876,13,text,0,1879,0.0-0.0,s445,,,,,,,,,,,,,,
1422,66,poldrack-text,1,4306,0.0-1.0,s445,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,1422.0,500.0,fmri_response_test,,,,,,,,,,
799,89,poldrack-text,2,5605,0.0-2.0,s445,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,799.0,500.0,fmri_response_test,,,,,,,,,,
658,71,poldrack-text,3,6765,0.0-3.0,s445,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,658.0,500.0,fmri_response_test,,,,,,,,,,
591,82,poldrack-text,4,7859,0.0-4.0,s445,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,591.0,500.0,fmri_response_test,,,,,,,,,,
822,77,poldrack-text,5,9183,0.0-5.0,s445,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,822.0,500.0,fmri_response_test,,,,,,,,,,
13316,32,poldrack-single-stim,6,23004,0.0-6.0,s445,,13316.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,13316.0,,,,,,,
28693,32,poldrack-text,7,51697,0.0-7.0,s445,<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please close your eyes and don't move!</strong></div></div>,28693.0,0.0,fmri_scanner_wait,,,,,,,,,,
2534,84,poldrack-text,8,54232,0.0-8.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,2534.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,54912,0.0-9.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,55591,0.0-10.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,11,56272,0.0-11.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,56951,0.0-12.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,13,57632,0.0-13.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,58311,0.0-14.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,15,58992,0.0-15.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,16,59672,0.0-16.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,60352,0.0-17.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,18,61032,0.0-18.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,19,61712,0.0-19.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,20,62392,0.0-20.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,63072,0.0-21.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,63752,0.0-22.0,s445,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
