"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"21795","13","text","0","21798","0.0-0.0","s622","","","","","","","","","","","","","",""
"1214","89","poldrack-text","1","24018","0.0-1.0","s622","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1214","500","fmri_response_test","","","","","","","","","",""
"394","71","poldrack-text","2","24915","0.0-2.0","s622","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","394","500","fmri_response_test","","","","","","","","","",""
"27484","32","poldrack-single-stim","3","52903","0.0-3.0","s622","","27484","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","27484","","","","","","",""
"3046","71","poldrack-single-stim","4","56453","0.0-4.0","s622","","3046","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","3046","practice","","","","","",""
"23946","32","poldrack-text","5","81405","0.0-5.0","s622","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23946","0","fmri_scanner_wait","","","","","","","","","",""
"1199","84","poldrack-text","6","82605","0.0-6.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1199","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","83285","0.0-7.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","8","83966","0.0-8.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","9","84645","0.0-9.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","85325","0.0-10.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","86005","0.0-11.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","12","86685","0.0-12.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","13","87365","0.0-13.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","14","88045","0.0-14.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","88725","0.0-15.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","16","89405","0.0-16.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","90085","0.0-17.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","18","90765","0.0-18.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","91446","0.0-19.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","20","92125","0.0-20.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","21","92805","0.0-21.0","s622","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","93811","0.0-22.0","s622","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","95316","0.0-23.0","s622","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
