"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"3384","13","text","0","3386","0.0-0.0","s624","","","","","","","","","","","","","","","","","",""
"3314","89","poldrack-text","1","7702","0.0-1.0","s624","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3314","500","fmri_response_test","","","","","","","","","","","","","",""
"690","71","poldrack-text","2","8893","0.0-2.0","s624","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","690","500","fmri_response_test","","","","","","","","","","","","","",""
"6566","","survey-text","3","15966","0.0-3.0","s624","","","","task_setup","{""Q0"":""200""}","","","","","","","","","","","","",""
"31006","32","poldrack-single-stim","4","48000","0.0-4.0","s624","","31006","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","31006","","","","","","","","","",""
"1076","71","poldrack-categorize","5","50353","0.0-5.0-0.0-0.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","0","","","","",""
"695","89","poldrack-categorize","6","52956","0.0-5.0-0.0-1.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"458","71","poldrack-categorize","7","55559","0.0-5.0-0.0-2.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","2","","","","",""
"587","89","poldrack-categorize","8","58162","0.0-5.0-0.0-3.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","3","","","","",""
"638","89","poldrack-categorize","9","60764","0.0-5.0-0.0-4.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"480","89","poldrack-categorize","10","63366","0.0-5.0-0.0-5.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"381","89","poldrack-categorize","11","65969","0.0-5.0-0.0-6.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","6","","","","",""
"570","71","poldrack-categorize","12","68572","0.0-5.0-0.0-7.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","7","","","","",""
"521","89","poldrack-categorize","13","71173","0.0-5.0-0.0-8.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","8","","","","",""
"541","71","poldrack-categorize","14","73775","0.0-5.0-0.0-9.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","9","","","","",""
"491","89","poldrack-categorize","15","76377","0.0-5.0-0.0-10.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","10","","","","",""
"558","71","poldrack-categorize","16","78980","0.0-5.0-0.0-11.0","s624","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"30620","32","poldrack-text","17","109851","0.0-6.0","s624","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","30620","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"663","84","poldrack-text","18","110515","0.0-7.0","s624","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","663","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","111195","0.0-8.0","s624","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","111875","0.0-9.0","s624","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","112555","0.0-10.0","s624","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
