"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"2914","13","text","0","2917","0.0-0.0","s592","","","","","","","","","","","","","",""
"1248","89","poldrack-text","1","5171","0.0-1.0","s592","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1248","500","fmri_response_test","","","","","","","","","",""
"775","71","poldrack-text","2","6449","0.0-2.0","s592","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","775","500","fmri_response_test","","","","","","","","","",""
"27303","32","poldrack-single-stim","3","34256","0.0-3.0","s592","","27303","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","27303","","","","","","",""
"1534","71","poldrack-single-stim","4","36294","0.0-4.0","s592","","1534","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1534","practice","","","","","",""
"24872","32","poldrack-text","5","62171","0.0-5.0","s592","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24872","0","fmri_scanner_wait","","","","","","","","","",""
"2196","84","poldrack-text","6","64367","0.0-6.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2196","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","65047","0.0-7.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","65727","0.0-8.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","66407","0.0-9.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","67087","0.0-10.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","67767","0.0-11.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","12","68447","0.0-12.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","69127","0.0-13.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","14","69807","0.0-14.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","70487","0.0-15.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","16","71167","0.0-16.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","71847","0.0-17.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","72528","0.0-18.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
