rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
2617,13,text,0,2619,0.0-0.0,s548,,,,,,,,,,,,,,
2345,66,poldrack-text,1,5969,0.0-1.0,s548,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,2345.0,500.0,fmri_response_test,,,,,,,,,,
817,89,poldrack-text,2,7287,0.0-2.0,s548,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,817.0,500.0,fmri_response_test,,,,,,,,,,
592,71,poldrack-text,3,8380,0.0-3.0,s548,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,592.0,500.0,fmri_response_test,,,,,,,,,,
1495,82,poldrack-text,4,10376,0.0-4.0,s548,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1495.0,500.0,fmri_response_test,,,,,,,,,,
877,77,poldrack-text,5,11753,0.0-5.0,s548,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,877.0,500.0,fmri_response_test,,,,,,,,,,
19128,32,poldrack-single-stim,6,31385,0.0-6.0,s548,,19128.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,19128.0,,,,,,,
23299,32,poldrack-text,7,54686,0.0-7.0,s548,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,23299.0,0.0,fmri_scanner_wait,,,,,,,,,,
1717,84,poldrack-text,8,56403,0.0-8.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1717.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,57082,0.0-9.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,57763,0.0-10.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,58443,0.0-11.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,59123,0.0-12.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,59802,0.0-13.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,60482,0.0-14.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,15,61162,0.0-15.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,16,61843,0.0-16.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,62522,0.0-17.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,18,63202,0.0-18.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,19,63882,0.0-19.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,64562,0.0-20.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,21,65241,0.0-21.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,65921,0.0-22.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,23,66602,0.0-23.0,s548,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,67604,0.0-24.0,s548,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
