"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"10943","13","text","0","10945","0.0-0.0","s588","","","","","","","","","","","","","","","",""
"1991","89","poldrack-text","1","13942","0.0-1.0","s588","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1991","500","fmri_response_test","","","","","","","","","","","",""
"778","71","poldrack-text","2","15225","0.0-2.0","s588","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","778","500","fmri_response_test","","","","","","","","","","","",""
"2999","82","poldrack-text","3","18727","0.0-3.0","s588","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2999","500","fmri_response_test","","","","","","","","","","","",""
"28722","32","poldrack-single-stim","4","47955","0.0-4.0","s588","","28722","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","28722","","","","","","","","",""
"1053","89","poldrack-categorize","5","50466","0.0-5.0-0.0-0.0","s588","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","1","practice",""
"-1","-1","poldrack-single-stim","6","50720","0.0-5.0-1.0","s588","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"565","89","poldrack-categorize","7","52725","0.0-5.0-2.0-0.0","s588","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","2","practice",""
"-1","-1","poldrack-single-stim","8","52981","0.0-5.0-3.0","s588","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"958","82","poldrack-categorize","9","54989","0.0-5.0-4.0-0.0","s588","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
